athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,First Name,born_year
139475,Nie Xinrui,2004-03-04,,,,People's Republic of China,,,,Nie,2004.0
139476,Kalle Varis,2004-03-11,Imatra,Etelä-Karjala,FIN,Finland,,,,Kalle,2004.0
139477,Axel Ruski-Jones,2005-02-21,,,,New Zealand,,,,Axel,2005.0
139478,Renee Heyer,2005-08-31,Bielefeld,Nordrhein-Westfalen,GER,Germany,,,,Renee,2005.0
139479,Matvey Michkov,2004-12-09,,,,Russian Federation,,,,Matvey,2004.0
139480,Louis Füllemann,2004-03-30,,,,Switzerland,,,,Louis,2004.0
139481,Chanel Hofverberg,2004-10-15,,,,Germany,,,,Chanel,2004.0
139482,Ruka Kiyokawa,2004-06-10,,,,Japan,,,,Ruka,2004.0
139483,Yekaterina Davletshina,2004-07-29,,,,Russian Federation,,,,Yekaterina,2004.0
139484,Mack Stewart,2004-06-18,,,,Great Britain,,,,Mack,2004.0
139485,Isabel Walberg,2004-12-03,Hamar,Innlandet,NOR,Norway,,,,Isabel,2004.0
139486,Tuva Kandell,2004-04-15,,,,Sweden,,,,Tuva,2004.0
139487,Jessie Taylor,2004-05-17,,,,Great Britain,,,,Jessie,2004.0
139488,Celine Mayer,2004-01-19,Rosenheim,Bayern,GER,Germany,,,,Celine,2004.0
139489,Kirill Kudryavtsev,2004-02-05,,,,Russian Federation,,,,Kirill,2004.0
139490,Ella Jämsén,2004-03-26,,,,Sweden,,,,Ella,2004.0
139491,Ty Nelson,2004-03-30,Toronto,Ontario,CAN,Canada,,,,Ty,2004.0
139492,Gustav Lykke Jonassen,2004-06-25,Herlev,Hovedstaden,DEN,Denmark,170.0,65.0,,Gustav,2004.0
139493,Artur Seniut,2004-06-11,,,,Lithuania,,,,Artur,2004.0
139494,Melanie Hernández,2005-06-28,,,,Mexico,,,,Melanie,2005.0
139495,Mattia Comolli,2004-03-04,Bidogno,Ticino,SUI,Switzerland,,,,Mattia,2004.0
139496,Dylan Silverstein,2004-02-07,Los Angeles,California,USA,United States,,,,Dylan,2004.0
139497,Adriana Dubová,2004-02-08,,,,Czechia,,,,Adriana,2004.0
139498,Alicja Mota,2004-07-27,,,,Poland,,,,Alicja,2004.0
139499,Tallulah Bryant,2004-10-05,,,,New Zealand,,,,Tallulah,2004.0
139500,Gosei Daikuhara,2004-07-17,,,,Japan,,,,Gosei,2004.0
139501,Hugo Galvez,2004-01-19,Reims (Rheims),Marne,FRA,France,,,,Hugo,2004.0
139502,Arwen Nylaander,2005-10-18,,,,Slovenia,,,,Arwen,2005.0
139503,Barbora Kapičáková,2004-04-27,Dolný Kubín,Žilina,SVK,Slovakia,168.0,65.0,,Barbora,2004.0
139504,Laura Medviďová,2005-06-01,,,,Slovakia,,,,Laura,2005.0
139505,Andrey Malyavin,2004-01-30,,,,Russian Federation,,,,Andrey,2004.0
139506,Viktória Kučerová,2005-11-08,,,,Slovakia,,,,Viktória,2005.0
139507,Emma Donovalová,2005-09-18,,,,Slovakia,,,,Emma,2005.0
139508,Yassin Soubra,2004-01-05,Nogent-sur-Marne,Val-de-Marne,FRA,France,,,,Yassin,2004.0
139509,Nagomi Murakami,2005-01-17,,,,Japan,,,,Nagomi,2005.0
139510,Nicole Hall,2004-03-24,,,,Sweden,,,,Nicole,2004.0
139511,Ida Karlsson,2004-06-30,,,,Sweden,,,,Ida,2004.0
139512,Carter Hamill,2004-09-28,Belfast,Northern Ireland,GBR,Great Britain,,,,Carter,2004.0
139513,Juho Lukkari,2004-01-29,Hyvinkää,Uusimaa,FIN,Finland,,,,Juho,2004.0
139514,Vanessa Schmid,2004-09-02,,,,Switzerland,,,,Vanessa,2004.0
139515,Ludmilla Bourcet,2004-01-15,,,,France,,,,Ludmilla,2004.0
139516,Eliška Hotová,2005-01-31,,,,Czechia,,,,Eliška,2005.0
139517,Hina Shimomukai,2004-04-29,,,,Japan,,,,Hina,2004.0
139518,Artyom Duda,2004-04-08,,,,Russian Federation,,,,Artyom,2004.0
139519,Julia Kohberg,2004-01-09,Hemer,Nordrhein-Westfalen,GER,Germany,,,,Julia,2004.0
139520,Nadia Häner,2004-02-14,,,,Switzerland,,,,Nadia,2004.0
139521,Valerie Christmann,2004-02-26,,,,Switzerland,,,,Valerie,2004.0
139522,Ilary Larese De Pasqua,2005-08-28,Pieve di Cadore,Belluno,ITA,Italy,,,,Ilary,2005.0
139523,Zuzana Trnková,2005-10-28,,,,Czechia,,,,Zuzana,2005.0
139524,Yuliya Volkova,2004-02-28,,,,Russian Federation,,,,Yuliya,2004.0
139525,Elisa Innocenti,2004-03-04,Trento,Trento,ITA,Italy,,,,Elisa,2004.0
139526,Alessia Bächler,2005-09-07,Illnau-Effretikon,Zürich,SUI,Switzerland,,,,Alessia,2005.0
139527,Tommi Männistö,2004-02-07,Riihimäki,Kanta-Häme,FIN,Finland,,,,Tommi,2004.0
139528,Issa Otsuka,2004-09-03,,,,Japan,,,,Issa,2004.0
139529,Felicity Luby,2004-11-10,Bonn,Nordrhein-Westfalen,GER,Germany,,,,Felicity,2004.0
139530,Delfina Fattore,2005-12-24,,,,Argentina,,,,Delfina,2005.0
139531,Lee Eun-Ji,2005-02-01,,,,Republic of Korea,,,,Lee,2005.0
139532,Natálie Brichová,2005-02-01,,,,Czechia,,,,Natálie,2005.0
139534,Nora Pollestad,2004-06-09,Stavanger,Rogaland,NOR,Norway,,,,Nora,2004.0
139535,Liliane Gottfried,2005-08-25,Soest,Nordrhein-Westfalen,GER,Germany,,,,Liliane,2005.0
139536,Jana Peter,2005-04-25,,,,Switzerland,,,,Jana,2005.0
139537,Lin Wei-Yu,2004-12-02,,,,Chinese Taipei,,,,Lin,2004.0
139538,Yuna Kusama,2004-11-04,,,,Japan,,,,Yuna,2004.0
139539,Jonas Dobnig,2004-03-10,Villach,Kärnten,AUT,Austria,176.0,65.0,,Jonas,2004.0
139540,Kyoka Tsutsumi,2004-04-21,,,,Japan,,,,Kyoka,2004.0
139541,Márk Weidemann,2004-01-27,Budapest,Budapest,HUN,Hungary,190.0,77.0,,Márk,2004.0
139542,Beatrice Hjälm,2004-03-03,,,,Sweden,,,,Beatrice,2004.0
139543,Yannic Offner,2004-02-04,,,,Switzerland,,,,Yannic,2004.0
139544,Ivan Miroshnichenko,2004-02-04,,,,Russian Federation,,,,Ivan,2004.0
139545,Linnéa Pettersson Dove,2004-03-27,,,,Sweden,,,,Linnéa,2004.0
139546,Rubén Espósito Vigo,2004-07-24,,,,Argentina,,,,Rubén,2004.0
139547,Elena Gaberell,2005-05-02,,,,Switzerland,,,,Elena,2005.0
139548,Mathias John Just Petersen,2004-01-16,Gentofte,Hovedstaden,DEN,Denmark,184.0,84.0,,Mathias,2004.0
139549,Nikki Sharp,2004-12-29,Mona Vale,New South Wales,AUS,Australia,,,,Nikki,2004.0
139550,Huang Chun-Lin,2004-07-08,,,,Chinese Taipei,,,,Huang,2004.0
139551,Valentino Zaetta,2004-01-08,,,,Switzerland,,,,Valentino,2004.0
139552,Klara Kenttälä,2004-09-13,,,,Sweden,,,,Klara,2004.0
139553,Mikhail Gulyayev,2005-04-26,,,,Russian Federation,,,,Mikhail,2005.0
139554,Oskar Bakkevig,2004-07-24,Oslo,Oslo,NOR,Norway,,,,Oskar,2004.0
139555,An Shinoda,2004-07-03,,,,Japan,,,,An,2004.0
139556,Katharina Häckelsmiller,2004-08-27,Bobingen,Bayern,GER,Germany,,,,Katharina,2004.0
139557,Agata Muraro,2005-02-08,Thiene,Vicenza,ITA,Italy,,,,Agata,2005.0
139558,Tuomas Hynninen,2004-07-10,Vihti,Uusimaa,FIN,Finland,,,,Tuomas,2004.0
139559,Maddox Fleming,2004-02-13,Rochester,Minnesota,USA,United States,,,,Maddox,2004.0
139560,Magdalena Luggin,2005-11-06,Wien (Vienna),Wien,AUT,Austria,172.0,57.0,,Magdalena,2005.0
139561,Alizee Aymon,2005-11-22,Icogne,Valais,SUI,Switzerland,,,,Alizee,2005.0
139562,Rodwin Dionicio,2004-03-30,,,,Switzerland,,,,Rodwin,2004.0
139563,Daniella Lauritzen Pizarro,2004-07-26,Stavanger,Rogaland,NOR,Norway,,,,Daniella,2004.0
139564,Otto Heinonen,2004-01-10,Tampere,Pirkanmaa,FIN,Finland,,,,Otto,2004.0
139565,Saskia Rohregger,2005-08-10,Merano,Bolzano-Bozen,ITA,Italy,,,,Saskia,2005.0
139566,Oscar Fisker Mølgaard,2005-02-18,,,,Denmark,,,,Oscar,2005.0
139567,Hana Fančovičová,2004-05-02,,,,Slovakia,,,,Hana,2004.0
139568,Csongor Antal,2004-04-21,Gheorgheni,Harghita,ROU,Romania,,,,Csongor,2004.0
139569,Annic Büchi,2005-04-02,Brütten,Zürich,SUI,Switzerland,,,,Annic,2005.0
139570,Lukas Floriantschitz,2005-01-05,Villach,Kärnten,AUT,Austria,169.0,58.0,,Lukas,2005.0
139571,Karolina Hengelmüller,2004-05-13,Krems an der Donau,Niederösterreich,AUT,Austria,169.0,64.0,,Karolina,2004.0
139572,Albert Uggerhoj Schioldan,2005-07-05,Frederikshavn,Nordjylland,DEN,Denmark,185.0,75.0,,Albert,2005.0
139573,Fruzsina Szabó,2004-02-02,Budapest,Budapest,HUN,Hungary,175.0,75.0,,Fruzsina,2004.0
139574,Lola Liang,2004-05-01,Frankfurt am Main,Hessen,GER,Germany,,,,Lola,2004.0
139575,Katya Blong,2005-05-04,,,,New Zealand,,,,Katya,2005.0
139576,Lisa Poletti,2004-03-18,,,,Switzerland,,,,Lisa,2004.0
139577,Leni Michellod,2004-04-07,,,,Switzerland,,,,Leni,2004.0
139578,Matthias Bittner,2004-02-13,Bad Aibling,Bayern,GER,Germany,,,,Matthias,2004.0
139579,Patrik Dalen,2004-03-11,Lørenskog,Viken,NOR,Norway,181.0,74.0,,Patrik,2004.0
139580,Konrad Kudeviita,2004-04-27,Tallinn,Harjumaa,EST,Estonia,,,,Konrad,2004.0
139581,Artyom Pronichkin,2004-07-23,Chelyabinsk,Chelyabinsk,RUS,Russian Federation,,,,Artyom,2004.0
139582,Tommaso Madaschi,2005-04-27,Torino,Torino,ITA,Italy,,,,Tommaso,2005.0
139583,Andrei Murashko,2004-04-10,,,,Belarus,,,,Andrei,2004.0
139584,Kim Bürge,2005-05-30,,,,Germany,,,,Kim,2005.0
139585,Riri Noro,2004-05-15,,,,Japan,,,,Riri,2004.0
139586,Pusle Dyring-Andersen,2004-12-30,,,,Sweden,,,,Pusle,2004.0
139587,Mika Mönkkönen,2004-01-25,Vantaa,Uusimaa,FIN,Finland,,,,Mika,2004.0
139588,Ximena González,2005-11-21,,,,Mexico,,,,Ximena,2005.0
139589,Barbora Bartáková,2004-01-24,,,,Czechia,,,,Barbora,2004.0
139590,Kim Sang-Yeob,2004-02-26,,,,Republic of Korea,,,,Kim,2004.0
139591,Jeļizaveta Stadņika,2005-05-05,,,,Latvia,,,,Jeļizaveta,2005.0
139592,Mattheo Reinhard,2004-06-26,,,,Switzerland,,,,Mattheo,2004.0
139593,Kristina Chernova,2004-05-26,,,,Kazakhstan,,,,Kristina,2004.0
139594,Vincent Filion,2004-02-26,Shawinigan,Québec,CAN,Canada,,,,Vincent,2004.0
139595,Maks Perčič,2004-04-02,Maribor,Maribor,SLO,Slovenia,,,,Maks,2004.0
139597,Tereza Belková,2005-03-13,,,,Slovakia,,,,Tereza,2005.0
139598,Magnus Remmer Mortensen,2004-05-18,Aalborg,Nordjylland,DEN,Denmark,186.0,87.0,,Magnus,2004.0
139599,Kasper Kulonummi,2004-03-01,Helsinki,Uusimaa,FIN,Finland,,,,Kasper,2004.0
139600,Daniil Karpovich,2004-12-06,Minsk,Minsk,BLR,Belarus,,,,Daniil,2004.0
139601,Ryan Koelgen,2004-05-17,,,,Netherlands,,,,Ryan,2004.0
139602,Emilia Munteanu,2005-06-30,,,,Romania,,,,Emilia,2005.0
139603,Nicolas Elgas,2004-05-03,,,,Luxembourg,,,,Nicolas,2004.0
139604,Nikola Janeková,2004-11-22,Banská Bystrica,Banská Bystrica,SVK,Slovakia,170.0,60.0,,Nikola,2004.0
139605,Harua Umemori,2005-01-26,,,,Japan,,,,Harua,2005.0
139606,Julia Perjus,2004-11-17,,,,Sweden,,,,Julia,2004.0
139607,Tereza Pištěková,2005-06-03,Tábor,Jihočeský kraj,CZE,Czechia,168.0,48.0,,Tereza,2005.0
139608,Novruz Bayhanov,2004-03-17,,,,Turkmenistan,,,,Novruz,2004.0
139609,Jan Hornecker,2004-06-18,Grüt,Zürich,SUI,Switzerland,,,,Jan,2004.0
139610,Kao Wei-Ting,2005-12-04,,,,Chinese Taipei,,,,Kao,2005.0
139611,Yuzuyu Fujii,2005-02-23,,,,Japan,,,,Yuzuyu,2005.0
139612,Lisa Schröfl,2004-01-03,Graz,Steiermark,AUT,Austria,166.0,59.0,,Lisa,2004.0
139613,Alina Marti,2004-04-23,Rothrist,Aargau,SUI,Switzerland,,,,Alina,2004.0
139614,Noah Warren,2004-07-15,Saint-Jean-sur-Richelieu,Québec,CAN,Canada,,,,Noah,2004.0
139615,Annie Sommer,2004-11-12,Atlanta,Georgia,USA,France,,,,Annie,2004.0
139616,Hong Seung-Woo,2004-05-14,,,,Republic of Korea,,,,Hong,2004.0
139617,Matija Dinić,2004-03-08,Beograd (Belgrade),Beograd,SRB,Serbia,,,,Matija,2004.0
139618,Nina Hudáková,2004-04-08,Košice,Košice,SVK,Slovakia,168.0,60.0,,Nina,2004.0
139619,Jan Billa,2004-08-15,Wien (Vienna),Wien,AUT,Austria,190.0,82.0,,Jan,2004.0
139620,Sena Hasegawa,2005-05-12,,,,Japan,,,,Sena,2005.0
139621,Marlon D'Acunto,2004-11-23,Villingen-Schwenningen,Baden-Württemberg,GER,Germany,,,,Marlon,2004.0
139622,Caleb Chapman,2004-04-15,,,,New Zealand,,,,Caleb,2004.0
139623,Tristan Luneau,2004-01-12,Trois-Rivières,Québec,CAN,Canada,,,,Tristan,2004.0
139624,Charlott Schaffrath,2005-12-26,Memmingen,Bayern,GER,Germany,,,,Charlott,2005.0
139625,Rastislav Eliáš,2004-04-18,Nyíregyháza,Szabolcs-Szatmár-Bereg,HUN,Slovakia,,,,Rastislav,2004.0
139626,Simone Terraneo,2004-06-30,,,,Switzerland,,,,Simone,2004.0
139627,Timofey Katkov,2004-05-27,Moskva (Moscow),Moskva,RUS,Russian Federation,,,,Timofey,2004.0
139628,Molly Lukowiak,2005-06-06,Townsville,Queensland,AUS,Australia,,,,Molly,2005.0
139629,Leonie Böttcher,2004-07-23,,,,Germany,,,,Leonie,2004.0
139630,Zhang Shuqi,2005-05-16,,,,People's Republic of China,,,,Zhang,2005.0
139631,Sofia Thierolf,2005-03-19,Bamberg,Bayern,GER,Germany,,,,Sofia,2005.0
139632,Ansen Charles Thomas King,2004-10-20,Rødovre,Hovedstaden,DEN,Denmark,180.0,73.0,,Ansen,2004.0
139633,Alessandro Segafredo,2004-09-15,Asiago,Vicenza,ITA,Italy,184.0,85.0,,Alessandro,2004.0
139634,Nubya Aeschlimann,2004-11-11,Wichtrach,Bern,SUI,Switzerland,,,,Nubya,2004.0
139635,Shin Seo-Yoon,2005-01-10,,,,Republic of Korea,,,,Shin,2005.0
139636,Dorottya Gengeliczky,2004-03-15,Budapest,Budapest,HUN,Hungary,164.0,55.0,,Dorottya,2004.0
139637,Adéla Wojnarová,2005-06-27,,,,Czechia,,,,Adéla,2005.0
139638,Yan Shostak,2004-05-30,Minsk,Minsk,BLR,Belarus,,,,Yan,2004.0
139639,Tomoyoshi Yuki,2004-05-04,,,,Japan,,,,Tomoyoshi,2004.0
139640,Volodymyr Troshkin,2004-08-02,Donetsk,Donetsk,UKR,Ukraine,174.0,67.0,,Volodymyr,2004.0
139641,Oliver Olof Marklund,2004-12-24,Herlev,Hovedstaden,DEN,Denmark,186.0,97.0,,Oliver,2004.0
139642,Ebba Svensson Träff,2004-11-27,,,,Sweden,,,,Ebba,2004.0
139643,Sander Selvær,2004-03-17,Stavanger,Rogaland,NOR,Norway,165.0,63.0,,Sander,2004.0
139644,Jack Lewis,2005-06-02,,,,New Zealand,,,,Jack,2005.0
139645,Jonas Karup Haugaard,2004-02-22,Aalborg,Nordjylland,DEN,Denmark,171.0,69.0,,Jonas,2004.0
139646,Sai Lake,2004-12-09,Geelong,Victoria,AUS,Australia,,,,Sai,2004.0
139647,Kimberly Collard,2004-07-19,,,,Netherlands,,,,Kimberly,2004.0
139648,Yaroslav Labutkin,2004-05-17,,,,Russian Federation,,,,Yaroslav,2004.0
139649,Denton Mateychuk,2004-07-12,Dominion City,Manitoba,CAN,Canada,,,,Denton,2004.0
139650,Kerem Alsan,2004-08-20,,,,Türkiye,,,,Kerem,2004.0
139651,Matyáš Šapovaliv,2004-02-12,Praha (Prague),Hlavní město Praha,CZE,Czechia,189.0,81.0,,Matyáš,2004.0
139652,Christopher Holm Mulberg,2004-06-28,Frederikshavn,Nordjylland,DEN,Denmark,190.0,85.0,,Christopher,2004.0
139653,Amy Robery,2004-05-21,Chelmsford,England,GBR,Great Britain,,,,Amy,2004.0
139654,Sanne Claessens,2004-01-05,,,,Netherlands,,,,Sanne,2004.0
139655,Leni Schmidt,2005-04-27,,,,Germany,,,,Leni,2005.0
139656,Liam Svendsberget-Kruse,2004-10-07,Oslo,Oslo,NOR,Denmark,183.0,79.0,,Liam,2004.0
139657,Tyler Duke,2004-07-19,Strongsville,Ohio,USA,United States,,,,Tyler,2004.0
139658,Hunter Brzustewicz,2004-11-29,Mount Clemens,Michigan,USA,United States,,,,Hunter,2004.0
139659,Yu Jiacong,2004-10-29,,,,People's Republic of China,,,,Yu,2004.0
139660,Eva Aizpurua,2005-05-02,,,,Spain,,,,Eva,2005.0
139661,Lian Bichsel,2004-05-18,Wolfwil,Solothurn,SUI,Switzerland,,,,Lian,2004.0
139662,Lenni Koschuh,2004-12-25,,,,Switzerland,,,,Lenni,2004.0
139663,Olivia Klaar,2004-03-22,,,,Sweden,,,,Olivia,2004.0
139664,Corne van Stuijvenberg,2004-05-21,,,,Netherlands,,,,Corne,2004.0
139665,Dóra Véghelyi,2005-10-17,Budapest,Budapest,HUN,Hungary,160.0,58.0,,Dóra,2005.0
139666,Lea Giertlová,2005-05-27,,,,Slovakia,,,,Lea,2005.0
139667,Zuzana Dobiašová,2005-08-14,,,,Slovakia,,,,Zuzana,2005.0
139668,Lina Meijer,2004-05-16,,,,Luxembourg,,,,Lina,2004.0
139669,Minami Kamada,2004-04-01,,,,Japan,,,,Minami,2004.0
139670,Lily Stern,2005-03-22,,,,Slovakia,,,,Lily,2005.0
139671,Zoe Mächler,2005-05-16,,,,Switzerland,,,,Zoe,2005.0
139672,Matthew Hamnett,2004-08-11,,,,Singapore,,,,Matthew,2004.0
139673,Thierry Schild,2004-12-30,,,,Switzerland,,,,Thierry,2004.0
139674,Luisa Wilson,2005-08-05,,,,Mexico,,,,Luisa,2005.0
139675,Jakub Michalski,2004-06-10,,,,Poland,,,,Jakub,2004.0
139676,Linnea Adelbertson,2004-08-21,Södertälje,Stockholm,SWE,Sweden,,,,Linnea,2004.0
139677,Laura Jancsóová,2005-08-30,,,,Slovakia,,,,Laura,2005.0
139678,Anna Kot,2004-08-17,Oświęcim,Małopolskie,POL,Poland,,,,Anna,2004.0
139679,Matthew Savoie,2004-01-01,,,,Canada,,,,Matthew,2004.0
139680,Aleks Menc,2004-03-23,,,,Poland,,,,Aleks,2004.0
139681,Wataru Suzuki,2004-10-10,,,,Japan,,,,Wataru,2004.0
139682,Victor Gade,2004-09-15,Herlev,Hovedstaden,DEN,Denmark,182.0,80.0,,Victor,2004.0
139683,Anna Andersson,2004-01-16,,,,Sweden,,,,Anna,2004.0
139684,Loris Uberti,2004-08-05,,,,Switzerland,,,,Loris,2004.0
139685,Carlotta Regine,2004-01-05,Torino,Torino,ITA,Italy,,,,Carlotta,2004.0
139686,Anke Steeno,2005-06-10,,,,Belgium,,,,Anke,2005.0
139687,Frank Nazar,2004-01-14,Detroit,Michigan,USA,United States,,,,Frank,2004.0
139688,Adam Fantilli,2004-10-12,Toronto,Ontario,CAN,Canada,,,,Adam,2004.0
139689,Vladislav Sapunov,2004-02-15,,,,Russian Federation,,,,Vladislav,2004.0
139690,Angelina Hurschler,2004-08-18,,,,Switzerland,,,,Angelina,2004.0
139691,Mats Lukas Lindgren,2004-08-26,North Vancouver,British Columbia,CAN,Canada,,,,Mats,2004.0
139692,Roos Karst,2005-05-17,,,,Netherlands,,,,Roos,2005.0
139693,Valeria Ansoleaga,2005-04-04,Majadahonda,Madrid,ESP,Spain,,,,Valeria,2005.0
139694,Chen Chih-Yuan,2004-05-09,,,,Chinese Taipei,,,,Chen,2004.0
139695,Vinny Borgesi,2004-03-02,Philadelphia,Pennsylvania,USA,United States,,,,Vinny,2004.0
139696,Matthew Jovanovic,2004-09-22,Toronto,Ontario,CAN,Canada,,,,Matthew,2004.0
139697,Oliver Thestrup Hansen,2004-04-08,,,,Denmark,,,,Oliver,2004.0
139698,Luka Banek,2005-08-25,Zagreb,Grad Zagreb,CRO,Croatia,,,,Luka,2005.0
139699,Mila Lutteral,2004-11-22,,,,Argentina,,,,Mila,2004.0
139700,Aleksanteri Kaskimäki,2004-02-06,Espoo,Uusimaa,FIN,Finland,,,,Aleksanteri,2004.0
139701,Louana Bigler,2004-02-21,,,,Switzerland,,,,Louana,2004.0
139702,Karolína Veverková,2004-09-22,,,,Czechia,175.0,71.0,,Karolína,2004.0
139703,Kaaya Komoto,2005-06-01,,,,Japan,,,,Kaaya,2005.0
139704,Vyacheslav Malov,2004-06-23,,,,Russian Federation,,,,Vyacheslav,2004.0
139705,Alicja Sowa,2004-05-31,,,,Poland,,,,Alicja,2004.0
139706,Dylan Ernst,2004-02-06,Weyburn,Saskatchewan,CAN,Canada,,,,Dylan,2004.0
139707,Alice Wallin,2004-09-15,,,,Sweden,,,,Alice,2004.0
139708,Daniel Valencia,2004-03-18,,,,Mexico,,,,Daniel,2004.0
139709,Zhang Xinyue,2004-12-06,,,,People's Republic of China,,,,Zhang,2004.0
139710,Sonia David,2004-08-29,București (Bucharest),București,ROU,Romania,,,,Sonia,2004.0
139711,Alejandro Resendiz,2004-02-11,,,,Mexico,,,,Alejandro,2004.0
139712,Andrea Trnková,2004-03-03,,,,Czechia,,,,Andrea,2004.0
139713,Ivan Novozhilov,2004-05-19,,,,Russian Federation,,,,Ivan,2004.0
139714,Otto Hokkanen,2004-02-10,Lappeenranta,Etelä-Karjala,FIN,Finland,,,,Otto,2004.0
139715,Maël Halladj,2004-09-02,Annecy,Haute-Savoie,FRA,France,,,,Maël,2004.0
139716,Sergey Ivanov,2004-04-03,,,,Russian Federation,,,,Sergey,2004.0
139717,Pablo González,2004-02-17,,,,Spain,,,,Pablo,2004.0
139718,Alina Ichayeva,2004-05-21,,,,Russian Federation,,,,Alina,2004.0
139719,Nadia Sancha,2004-02-04,,,,Spain,,,,Nadia,2004.0
139720,Valentina Vrhoci,2005-05-25,,,,Serbia,,,,Valentina,2005.0
139721,Ilya Rogovsky,2004-08-02,,,,Russian Federation,,,,Ilya,2004.0
139722,Courtney Mahoney,2005-04-22,Sunnybank,Queensland,AUS,Australia,,,,Courtney,2005.0
139723,Cédrick Guindon,2004-04-21,Rockland,Ontario,CAN,Canada,,,,Cédrick,2004.0
139724,Maria Runevska,2005-08-05,Sofia,Sofia Grad,BUL,Bulgaria,,,,Maria,2005.0
139725,Masaki Tanabe,2005-07-14,,,,Japan,,,,Masaki,2005.0
139726,Daniil Grigoryev,2004-04-02,,,,Russian Federation,,,,Daniil,2004.0
139727,Elmeri Laakso,2004-07-19,Joensuu,Pohjois-Karjala,FIN,Finland,,,,Elmeri,2004.0
139728,Nikita Ryzhov,2004-03-23,,,,Russian Federation,,,,Nikita,2004.0
139729,Pablo Mata,2004-02-06,,,,Spain,,,,Pablo,2004.0
139730,Sebastian Aarsund,2004-08-16,Stavanger,Rogaland,NOR,Norway,,,,Sebastian,2004.0
139731,Yoo Seo-Young,2004-10-30,,,,Republic of Korea,,,,Yoo,2004.0
139732,Robin Leibzig,2004-04-25,,,,Switzerland,,,,Robin,2004.0
139733,Anton Mikkelsen Als,2004-09-02,,,,Denmark,,,,Anton,2004.0
139734,Ziya Güçlü,2004-03-02,,,,Türkiye,,,,Ziya,2004.0
139735,Lukas Heuberger,2004-04-24,Linz,Oberösterreich,AUT,Austria,170.0,62.0,,Lukas,2004.0
139736,Mária Nemčeková,2005-01-30,,,,Slovakia,,,,Mária,2005.0
139737,Emilia Kyrkkö,2004-02-24,Nokia,Pirkanmaa,FIN,Finland,,,,Emilia,2004.0
139738,Boldizsár Szalay,2004-01-21,Miskolc,Borsod-Abaúj-Zemplén,HUN,Hungary,170.0,65.0,,Boldizsár,2004.0
139739,Jere Lassila,2004-03-08,,,,Finland,,,,Jere,2004.0
139740,Jani Nyman,2004-07-30,Valkeakoski,Pirkanmaa,FIN,Finland,,,,Jani,2004.0
139741,Dominik Pavlata,2004-04-01,,,,Czechia,,,,Dominik,2004.0
139742,Ilya Kvochko,2004-02-22,,,,Russian Federation,,,,Ilya,2004.0
139743,Aneta Dýcková,2005-10-16,,,,Czechia,163.0,65.0,,Aneta,2005.0
139744,Kacper Imiołek,2002-01-26,,,,Poland,,,,Kacper,2002.0
139745,Vratislav Varga,2003-02-09,,,,Slovakia,,,,Vratislav,2003.0
139746,Anna Čežíková,2002-02-04,Ústí nad Labem,Ústecký kraj,CZE,Czechia,,,,Anna,2002.0
139747,Bianka Petríková,2003-10-30,,,,Slovakia,,,,Bianka,2003.0
139748,Våril Tangnes,2002-11-17,Lillehammer,Innlandet,NOR,Norway,,,,Våril,2002.0
139749,Ardis Liepiņš,2004-03-13,,,,Latvia,,,,Ardis,2004.0
139750,Lasha Mtchedliani,2002-08-19,,,,Georgia,,,,Lasha,2002.0
139751,Nedyalko Ivanov,2005-01-02,Sofia,Sofia Grad,BUL,Bulgaria,,,,Nedyalko,2005.0
139752,Darius Șerban,2002-09-10,Câmpina,Prahova,ROU,Romania,,,,Darius,2002.0
139753,Yelizaveta Yurchenko,2003-06-08,,,,Russian Federation,,,,Yelizaveta,2003.0
139754,Dominika Piwkowska,2003-02-18,,,,Poland,,,,Dominika,2003.0
139755,Nikola Domowicz,2002-08-30,,,,Poland,,,,Nikola,2002.0
139756,Hamza Pleho,2002-07-01,,,,Bosnia and Herzegovina,,,,Hamza,2002.0
139757,Timon Grancagnolo,2003-04-04,Chemnitz,Sachsen,GER,Germany,,,,Timon,2003.0
139758,Oleksandra Mokh,2004-02-27,,,,Ukraine,170.0,57.0,,Oleksandra,2004.0
139759,Marcin Kiełbasa,2002-02-01,,,,Poland,,,,Marcin,2002.0
139760,Florian Tanzer,2004-03-31,Hall in Tirol,Tirol,AUT,Austria,185.0,72.0,,Florian,2004.0
139761,Lukas Peccei,2004-10-01,Brunico,Bolzano-Bozen,ITA,Italy,,,,Lukas,2004.0
139762,Moritz Jäger,2003-12-14,,,,Germany,,,,Moritz,2003.0
139763,Luka Mtchedliani,2003-04-30,,,,Georgia,,,,Luka,2003.0
139764,Nikola Trembošová,2004-09-26,,,,Slovakia,,,,Nikola,2004.0
139765,Metod Majerčák,2002-09-08,,,,Slovakia,,,,Metod,2002.0
139767,Oleh-Roman Pylypiv,2002-04-08,,,,Ukraine,185.0,82.0,,Oleh-Roman,2002.0
139768,Reannyn Weiler,2002-04-20,New Hartford,New York,USA,United States,,,,Reannyn,2002.0
139769,Ema Kovačič,2003-09-17,,,,Slovenia,,,,Ema,2003.0
139770,Bao Zhenyu,2002-05-21,,,,People's Republic of China,,,,Bao,2002.0
139771,Justīne Maskale,2002-01-12,,,,Latvia,,,,Justīne,2002.0
